id,class,,,SVM,MLP,KNN23,,proba,probb,probc,probd,probe,,proba,probb,probc,probd,probe,,proba,probb,probc,probd,probe,,,,,,,,,,,
09AC166B64,4,,,4,4,4,,0.999091822,77.71026324,19.98685037,0.681428517,0.62236606,,0.00330545,96.31491804,3.652702741,0.013679767,0.015394006,,0,79.48073757,20.51926243,0,0,,1.002397272,253.5059188,44.15881553,0.695108284,0.637760066,4,1,4,,
97C33A960F,4,,,4,4,4,,2.736869311,85.216942,8.96169313,1.654050927,1.430444631,,0.009934716,99.20054582,0.697196666,0.040195618,0.052127181,,0,100,0,0,0,,2.746804027,284.4174878,9.658889796,1.694246545,1.482571812,4,1,4,,
8CA573420D,0,rika,0,2,2,2,,8.746095419,24.81052048,15.53277595,9.46940193,41.44120622,,4.555824988,31.75782831,4.858340186,19.10839572,39.71961079,,4.136259649,34.8291591,17.33575302,8.835504974,34.86332326,,17.43818006,91.39750789,37.72686916,37.41330262,116.0241403,XXX,4,2,,
79238F26A6,1,,,1,1,1,,0.29956414,0.168577116,0.266811242,99.16293799,0.102109516,,0.007259144,0.00149353,0.003842457,99.98602493,0.001379943,,0,0,0,100,0,,0.306823284,0.170070646,0.270653699,299.1489629,0.103489458,1,3,1,,
26CF244858,2,yui,2,0,0,2,,1.793840999,5.189904433,41.65870136,27.15760888,24.19994433,,0.167295676,0.507136647,73.34921519,15.81510049,10.161252,,0,12.97828736,26.53217214,13.22950922,47.26003128,,1.961136675,18.67532844,141.5400887,56.2022186,81.6212276,XXX,2,0,,
3D441D0702,3,,,3,3,3,,99.88322145,0.021763955,0.028444475,0.049462607,0.017107513,,99.99953481,0.000192394,2.52E-05,0.00024008,7.47E-06,,100,0,0,0,0,,299.8827563,0.021956349,0.028469718,0.049702686,0.017114983,3,0,3,,
68D0518F1D,3,,,3,3,3,,99.59384872,0.248575646,0.074300308,0.02135061,0.061924711,,99.98856805,0.010561545,0.000257026,0.000387521,0.000225856,,95.62955404,4.370445962,0,0,0,,295.2119708,4.629583153,0.074557334,0.021738131,0.062150568,3,0,3,,
E6C7BCED4B,4,,,4,4,4,,0.444047711,73.94268658,13.01313747,3.181237946,9.418890294,,0.003345671,96.75349949,1.695998182,0.206758607,1.34039805,,0,95.70219789,0,0,4.297802112,,0.447393382,266.398384,14.70913565,3.387996554,15.05709045,4,1,4,,
4296D798EE,0,,,0,0,0,,0.506192974,0.170665972,98.81764065,0.443372076,0.062128327,,0.017926884,0.007889884,99.97014648,0.003767905,0.000268845,,0,0,96.11487744,3.88512256,0,,0.524119858,0.178555856,294.9026646,4.332262541,0.062397173,0,2,0,,
D5DC1D9EB8,3,,,3,3,3,,84.02765999,2.314515127,10.33720933,3.198667655,0.121947897,,90.71078723,1.36707191,7.436440055,0.483903453,0.001797348,,53.90824257,8.879720083,29.13920833,8.072829015,0,,228.6466898,12.56130712,46.91285771,11.75540012,0.123745246,3,0,3,,
5A10112C9B,3,,,3,3,3,,95.35197383,0.111733376,3.325092093,0.70339746,0.507803244,,98.81492184,0.003833203,1.025857575,0.138977494,0.016409884,,69.18536927,0,21.45016982,4.586004213,4.778456697,,263.3522649,0.115566579,25.80111949,5.428379167,5.302669825,3,0,3,,
3DAF13E671,4,,,4,4,4,,3.407126392,50.18457708,21.59125186,12.22290418,12.59414049,,0.112658939,83.32068781,3.574746093,2.294422216,10.69748494,,4.172495607,61.42977365,12.56480951,4.242952883,17.58996835,,7.692280939,194.9350385,37.73080747,18.76027927,40.88159379,4,1,4,,
AC9452A124,4,,,4,4,4,,1.165191357,93.45495493,2.351635585,0.551361122,2.476857005,,0.008377609,99.8519327,0.084297379,0.005791141,0.04960117,,0,100,0,0,0,,1.173568966,293.3068876,2.435932964,0.557152264,2.526458175,4,1,4,,
87D160DF61,4,,,4,4,4,,0.659100742,78.32388646,6.235231662,0.499446742,14.28233439,,0.007681948,96.62567331,0.118660194,0.004546366,3.243438182,,0,95.7037244,0,0,4.296275601,,0.66678269,270.6532842,6.353891856,0.503993107,21.82204818,4,1,4,,
6DA96CC726,2,,,2,2,2,,2.350561194,0.974093458,1.062212131,0.107305949,95.50582727,,0.271581723,0.031982987,0.017990557,0.001937696,99.67650704,,0,0,0,0,100,,2.622142917,1.006076445,1.080202687,0.109243645,295.1823343,2,4,2,,
521E693C46,0,,,0,0,0,,2.815398603,8.776304987,85.33386264,1.238705667,1.835728105,,0.345482637,1.693748383,97.79819684,0.094412794,0.068159342,,4.185066298,38.21589558,52.79406901,4.804969105,0,,7.345947538,48.68594895,235.9261285,6.138087566,1.903887447,0,2,0,,
D916A67DAF,2,,,2,2,2,,0.228406834,0.481967,0.449492905,0.065500604,98.77463266,,0.003319838,0.045599323,0.007800351,0.000561372,99.94271912,,0,0,0,0,100,,0.231726672,0.527566323,0.457293256,0.066061976,298.7173518,2,4,2,,
C30AD8A4A8,0,,,0,0,0,,0.569963027,1.031985137,90.06525932,5.189400897,3.143391618,,0.00370229,0.003690387,99.80861442,0.173748598,0.010244309,,4.668102202,0,65.62190584,21.2538362,8.456155756,,5.241767518,1.035675524,255.4957796,26.61698569,11.60979168,0,2,0,,
D0F620BA98,1,,,1,1,1,,0.232568983,2.450097327,10.16571993,84.11391976,3.037694,,0.006407122,0.239230798,17.15864444,81.65527523,0.940442407,,0,0,8.766784057,87.19579031,4.037425634,,0.238976105,2.689328125,36.09114843,252.9649853,8.01556204,1,3,1,,
169A298863,4,,,4,4,4,,22.48760275,38.38296359,23.20924196,1.464265508,14.4559262,,20.7426376,57.7142522,12.48777663,0.221692542,8.833641025,,4.337353273,61.06565915,21.46818751,0,13.12880007,,47.56759362,157.1628749,57.1652061,1.68595805,36.41836729,4,1,4,,
C3D8B23B69,3,,,3,3,3,,82.97000143,12.51006847,2.517426131,0.265539359,1.736964609,,99.80480507,0.155121143,0.019745303,0.001998559,0.018329924,,52.14016901,30.27332011,8.929294021,0,8.657216857,,234.9149755,42.93850972,11.46646546,0.267537918,10.41251139,3,0,3,,
EAF9ED2E0D,1,,,1,1,1,,1.015862277,0.262035347,10.90668642,87.65962268,0.155793277,,0.047626705,0.047941902,7.364305545,92.53604673,0.004079117,,0,0,30.65098134,69.34901866,0,,1.063488982,0.309977249,48.92197331,249.5446881,0.159872395,1,3,1,,
30B1181054,4,,,4,4,4,,0.414257617,98.90685494,0.447178969,0.160577179,0.071131292,,0.000215982,99.99739572,0.00205461,0.000164596,0.000169096,,0,100,0,0,0,,0.414473598,298.9042507,0.449233578,0.160741775,0.071300388,4,1,4,,
911995A7BB,1,,,1,1,1,,0.244051859,0.341677952,0.625743314,98.74882221,0.039704668,,0.005443372,0.018764403,0.179181342,99.79560029,0.001010596,,0,0,8.766937399,91.2330626,0,,0.249495231,0.360442355,9.571862055,289.7774851,0.040715264,1,3,1,,
067AB43185,0,rika,0,0,0,2,,6.886542754,8.074784172,48.3532228,1.011744645,35.67370563,,2.332491544,3.125973718,66.2169801,0.389924062,27.93463058,,8.603286406,25.68870727,30.75276665,4.174559916,30.78067976,,17.8223207,36.88946516,145.3229696,5.576228622,94.38901596,XXX,2,0,,
BBB52E38C3,0,,,0,0,0,,1.369016661,1.032854891,91.73074058,3.494542059,2.372845808,,0.167137032,0.036198675,99.35813203,0.143387565,0.295144702,,0,0,87.6087605,12.3912395,0,,1.536153693,1.069053566,278.6976331,16.02916912,2.66799051,0,2,0,,
A06E7B2B3D,4,,,4,4,4,,2.738210668,71.71751726,21.34884208,1.188328504,3.007101481,,0.025367279,98.91744137,1.023275443,0.005963481,0.027952424,,0,90.73384721,9.266152789,0,0,,2.763577947,261.3688058,31.63827032,1.194291985,3.035053905,4,1,4,,
84353EE4DB,1,,,1,1,1,,0.185686755,0.396184514,0.734468067,97.8680153,0.815645364,,0.00253879,0.007032639,0.186881643,99.77636026,0.027186665,,0,0,4.809743336,95.19025666,0,,0.188225544,0.403217153,5.731093046,292.8346322,0.84283203,1,3,1,,
BF9E70AFF9,2,,,2,2,2,,0.243696741,0.17212449,0.11690446,0.014262884,99.45301142,,0.003132125,0.013480673,0.000266864,8.45E-05,99.98303582,,0,0,0,0,100,,0.246828866,0.185605163,0.117171324,0.014347407,299.4360472,2,4,2,,
6247D7FCC7,0,,,0,0,0,,5.760902615,10.8105818,69.34690423,12.67857622,1.403035133,,6.091197037,8.106451644,80.45806603,5.0418748,0.302410489,,4.314506478,25.44406337,52.86767375,17.37375639,0,,16.16660613,44.36109682,202.672644,35.09420741,1.705445622,0,2,0,,
6FF97D0750,4,,,4,4,4,,2.095861759,74.67168152,19.17949475,0.954996874,3.097965097,,0.137718658,71.02680763,27.86794157,0.144295109,0.823237038,,0,53.51248679,37.81266059,0,8.674852619,,2.233580418,199.2109759,84.86009691,1.099291984,12.59605475,4,1,4,,
B7141FBE9E,2,,,2,2,2,,0.097959458,0.694063494,1.506236748,0.448965186,97.25277511,,0.000165717,0.031801326,0.012421861,0.003034273,99.95257682,,0,0,0,0,100,,0.098125175,0.725864819,1.518658609,0.451999458,297.2053519,2,4,2,,
ABA2AB52B9,1,,,1,1,1,,2.571891655,0.953037672,1.514093883,94.59355332,0.367423465,,1.169780349,0.002772044,0.015367566,98.78310288,0.028977158,,0,8.184857494,8.477219295,83.33792321,0,,3.741672004,9.14066721,10.00668075,276.7145794,0.396400624,1,3,1,,
5D24B9F7C4,2,,,2,2,2,,2.734510278,0.70966951,0.426696223,0.020639836,96.10848415,,0.190658357,0.03726349,0.012713631,0.000199794,99.75916473,,0,0,0,0,100,,2.925168634,0.746933,0.439409854,0.020839629,295.8676489,2,4,2,,
A044294D03,0,,,0,0,0,,2.831486782,10.88873331,74.55439765,7.716576997,4.008805259,,0.521732539,6.039900968,88.05356497,3.933832691,1.450968828,,0,0,100,0,0,,3.353219321,16.92863428,262.6079626,11.65040969,5.459774087,0,2,0,,
56A4659066,2,yui,2,4,4,4,,1.79099203,48.43018461,17.10621253,3.057026721,29.61558411,,0.3102115,48.76911071,8.229791936,0.925056704,41.76582915,,0,35.28547522,25.98670807,4.158891927,34.56892479,,2.10120353,132.4847705,51.32271253,8.140975352,105.950338,XXX,1,4,,
416D521441,1,,,1,1,1,,0.808653074,0.297318738,4.412159216,94.46054414,0.021324835,,0.144708454,0.059030251,5.84255283,93.95349659,0.00021188,,0,0,0,100,0,,0.953361528,0.356348989,10.25471205,288.4140407,0.021536715,1,3,1,,
